request-date	order-id	order-source	order-type	service-speed	order-status	last-updated-date	sku	fnsku	disposition	requested-quantity	cancelled-quantity	disposed-quantity	shipped-quantity	in-process-quantity	removal-fee	currency
2026-05-15T13:55:12+05:30	Xq5f8o9447	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T17:35:55+05:30	1290300	X00239RFKR	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:55:12+05:30	Xq5f8o9447	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T17:35:55+05:30	CLB0525	X00271Q95N	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:55:12+05:30	Xq5f8o9447	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T17:35:55+05:30	1030604	X0027JJHDB	Unsellable	2	0		2	0	23.60	INR
2026-05-15T13:55:12+05:30	Xq5f8o9447	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T17:35:55+05:30	TB03001	X002EI0VUX	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:55:12+05:30	Xq5f8o9447	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T17:35:55+05:30	1630223	X002IIXAZ7	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:55:01+05:30	Xq5f8o9446	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Completed	2026-05-25T12:40:50+05:30	1030300_EAN	X002C88WLZ	Unsellable	1	1		0	0		
2026-05-15T13:54:51+05:30	Xq5f8o9445	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T21:26:12+05:30	1020200	X0019BU39P	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:54:51+05:30	Xq5f8o9445	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T21:26:12+05:30	1280100a	X001LHLHUV	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:54:51+05:30	Xq5f8o9445	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Delivered	2026-05-16T21:26:12+05:30	1460553	X001WPZI9N	Unsellable	1	0		1	0	11.80	INR
2026-05-15T13:54:41+05:30	Xq5f8o9444	Seller-configured Automated Unfulfillable Removal System	Return	Standard	Completed	2026-05-21T21:41:55+05:30	1030604	X0027JJHDB	Unsellable	1	0		1	0	11.80	INR
