request-date	order-id	shipment-date	sku	fnsku	disposition	shipped-quantity	carrier	tracking-number	shipment-status	removal-order-type
2026-05-22T10:33:52+02:00	Xq5m8x9931	2026-05-24T08:35:05+02:00	1030604	X0027JJHDB	Unsellable	1	BLUEDART_GROUND_B2B_STD	52104350163	In transit	Return
2026-05-22T10:33:52+02:00	Xq5m8x9931	2026-05-24T08:35:05+02:00	1030300_EAN	X002C88WLZ	Unsellable	1	BLUEDART_GROUND_B2B_STD	52104350163	In transit	Return
2026-05-22T10:33:52+02:00	Xq5m8x9931	2026-05-24T08:35:05+02:00	1290300	X00239RFKR	Unsellable	1	BLUEDART_GROUND_B2B_STD	52104350163	In transit	Return
2026-05-22T10:33:52+02:00	Xq5m8x9931	2026-05-24T08:35:05+02:00	1050200	X001GM0XER	Unsellable	1	BLUEDART_GROUND_B2B_STD	52104350163	In transit	Return
2026-05-22T10:33:52+02:00	Xq5m8x9931	2026-05-24T08:35:05+02:00	1150100	X001F0EEEF	Unsellable	1	BLUEDART_GROUND_B2B_STD	52104350163	In transit	Return
