return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	license-plate-number	customer-comments
2026-05-29T17:46:52+00:00	408-9205130-8800320	1460553	B0BYVHGR5H	X001WPZI9N	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	1	BLR5	SELLABLE	DEFECTIVE	LPNBLR5P8744690	
2026-05-29T13:55:01+00:00	408-0345820-3252369	1630222	B0GH18NXXG	X002HPDYRF	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	1	BLR5	CUSTOMER_DAMAGED	DAMAGED_BY_FC	LPNBLR5P7805985	
2026-05-29T13:48:57+00:00	171-5423406-4252337	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P7573855	
2026-05-29T13:46:21+00:00	408-7958003-8380363	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	BLR5	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR5P8281969	
2026-05-29T13:27:55+00:00	402-8602838-0270760	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P8744437	
2026-05-29T12:18:15+00:00	404-7995696-0654712	1040300	B09HH8XQ14	X001G4QY25	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40513935	
2026-05-29T12:18:05+00:00	171-7101513-4422761	1460553	B0BYVHGR5H	X001WPZI9N	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P7799393	
2026-05-29T11:55:13+00:00	403-5931446-3467561	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR5P7078767	
2026-05-29T11:25:16+00:00	404-8471939-7567556	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	BLR5	SELLABLE	SWITCHEROO	LPNBLR5P7078734	We ordered 5/5 but they sent 4/4
2026-05-29T11:05:32+00:00	406-2787186-7661934	1310036_EAN	B0BV276B7T	X001PWQJFP	Cubelelo Magic Snake Rainbow Puzzle Cube (72 Wedges) | Twist and Turn Shape Creation Fun Game for Kids Boys Girls and Adults | Multicolor Brain Teaser Stress Buster Toy | for Ages 3 Years and Above	1	BLR5	CUSTOMER_DAMAGED	SWITCHEROO	LPNBLR5P8403488	
2026-05-29T11:02:02+00:00	406-8232104-5989928	1630201	B09QMNCWYG	X001I5SK8D	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	1	BOM4	CUSTOMER_DAMAGED	DEFECTIVE	LPNBOM4N40777743	
2026-05-29T10:58:38+00:00	407-2732332-7729139	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	CCX2	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNCCX2B1977901	
2026-05-29T10:40:54+00:00	403-5252067-4593941	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	CCX2	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX2B1836560	
2026-05-29T10:21:49+00:00	408-8363082-7524344	1280100a	B09QYW9DYC	X001LHLHUV	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P6794019	
2026-05-29T09:53:43+00:00	404-8775616-2989958	1630202	B09B7PNSTV	X001ETHG47	Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P6382569	
2026-05-29T09:03:24+00:00	404-1125371-3391565	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BOM4	CUSTOMER_DAMAGED	DAMAGED_BY_FC	LPNBOM4N39739509	
2026-05-29T08:25:46+00:00	403-0153874-3302749	1630201	B09QMNCWYG	X001I5SK8D	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39754002	
2026-05-29T08:09:59+00:00	402-6046394-7709911	1020600	B09QCHSPYP	X001I2IMWF	Cubelelo Drift 2M 2x2 Magnetic Stickerless Speedcube | Premium Multicolor Puzzle Cube for Kids & Adults | Ideal for Speedcubing, Brainstorming, and Mental Development | (Smooth & Fast Turns)	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R70027656	
2026-05-29T07:59:33+00:00	408-3866496-1921948	1460501	B08XK25RRF	X001VLOAKL	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	1	CCX1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX1B4568878	
2026-05-29T07:24:51+00:00	404-0621989-3684319	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39679959	
2026-05-29T07:20:45+00:00	171-0233028-3493959	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R69835172	
2026-05-29T07:06:42+00:00	407-5048951-0252362	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39580645	
2026-05-29T06:54:06+00:00	404-0947954-8806767	1030500	B08H88N2N9	X0018CDFL3	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	1	BLR8	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR8Z4422694	
2026-05-29T06:44:43+00:00	404-1121283-6953964	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	DEFECTIVE	LPNBLR5P8279629	
2026-05-29T06:32:27+00:00	407-2219349-0930702	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	BOM4	CUSTOMER_DAMAGED	DAMAGED_BY_FC	LPNBOM4N40516945	
2026-05-29T06:13:18+00:00	406-3058696-7273921	1460523	B0CF9MJ1HV	X001VVUGZ9	Cubelelo Drift 3x3 Stickerless & Mirror Cube (Silver) Gift Box Combo Set | Ideal Gift for Puzzle Lovers | Toys for Kids 6-10 Year Old and Adults | 3x3x3 High Speed 3 3 & Shape Shifter	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R70697048	
2026-05-29T05:40:36+00:00	407-9078252-3636302	1020200	B08LBJ3P8L	X0019BU39P	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	1	CCX1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX1B4549864	
2026-05-29T05:00:20+00:00	404-0434485-1560351	1460553	B0BYVHGR5H	X001WPZI9N	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	1	DEL2	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNDEL2R68642406	
2026-05-29T04:46:21+00:00	403-2589382-8169121	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39608381	
2026-05-29T04:39:53+00:00	407-1206168-1963513	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BOM4	DEFECTIVE	DAMAGED_BY_FC	LPNBOM4N39719602	The cube was delivered damaged I ask the delivery boy to return it they said you need to return it from the Amazon app
2026-05-29T03:29:27+00:00	171-0769668-5181102	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40772022	
2026-05-29T03:12:21+00:00	404-2831549-7205117	1040400	B0FL7TDJLF	X002DFU80F	Cubelelo Drift 4x4 Stickerless Cube Puzzle Toy | Combines Smoothness, Stability & Durability | 4x4x4 Speedcube for Beginners| Suitable for Kids Ages 6 to 14 Years Old, Boys, Girls & Adults	1	BLR5	CUSTOMER_DAMAGED	DEFECTIVE	LPNBLR5P7977197	
2026-05-29T03:11:56+00:00	405-1613687-7383511	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40533432	
2026-05-28T22:11:18+00:00	402-2990864-8065163	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P6782911	
2026-05-28T21:18:27+00:00	407-3147278-7487543	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR5P8241783	
2026-05-28T21:15:57+00:00	171-0807951-3373162	1290300	B0DB6311DK	X00239RFKR	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P8264118	
2026-05-28T20:24:08+00:00	404-9407715-0189946	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	DEFECTIVE	MISSING_PARTS	LPNBLR5P7640976	Numbed missing
2026-05-28T17:06:24+00:00	402-7376950-6537929	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	CCX1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX1B2879810	
2026-05-28T12:51:09+00:00	402-7485577-9197910	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40513404	
2026-05-28T12:42:00+00:00	171-8859717-3869935	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	CCX2	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX2B0851423	
2026-05-28T12:41:13+00:00	402-4116881-9238748	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P6787747	
2026-05-28T12:31:18+00:00	403-1265900-8857124	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	MISORDERED	LPNBLR5P7573131	
2026-05-28T12:16:38+00:00	407-7115167-2785133	1040300	B09HH8XQ14	X001G4QY25	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39584900	
2026-05-28T12:14:06+00:00	402-6875959-3169968	1290300	B0DB6311DK	X00239RFKR	Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults	1	BOM4	DAMAGED	UNDELIVERABLE_REFUSED	LPNBOM4N40491206	
2026-05-28T11:28:59+00:00	408-1557457-7170762	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	DEL2	CUSTOMER_DAMAGED	DEFECTIVE	LPNDEL2R68492158	
2026-05-28T11:21:13+00:00	404-3614651-3780364	1350100	B0BM63N44W	X001O3K2YJ	Cubelelo Drift 2x2x3 Cuboid Stickerless Puzzle | Unique Twist | Smooth Rotations for Stress Relief & Brain Teasers | Ideal Puzzle for Kids & Adults	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R81011953	
2026-05-28T11:11:33+00:00	171-5972534-7355558	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P7182439	
2026-05-28T10:36:50+00:00	408-7514431-2707500	1120100	B08LBGYZ51	X0019BU32H	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	1	BOM4	SELLABLE	SWITCHEROO	LPNBOM4N40514571	Wrong brand send
2026-05-28T10:28:12+00:00	405-8877525-4697963	1460503	B08XK4V59M	X001VFXJDV	Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40513262	
2026-05-28T10:26:45+00:00	404-5788328-4570758	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R70696797	
2026-05-28T10:09:41+00:00	404-0040238-3589119	1120100	B08LBGYZ51	X0019BU32H	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R82679331	
2026-05-28T10:04:42+00:00	405-8833354-8675550	1040300	B09HH8XQ14	X001G4QY25	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	1	BOM4	DEFECTIVE	DAMAGED_BY_FC	LPNBOM4N39584777	This was broken like that when delivered. Not sure if this is orginal cubelelo. Can you have the replacement rechecked thoroughly before sending please
2026-05-28T08:55:08+00:00	407-2427271-1172307	1120100	B08LBGYZ51	X0019BU32H	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P7182291	
2026-05-28T08:44:22+00:00	408-6733090-6367502	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5747547	
2026-05-28T08:30:49+00:00	404-9182306-0184310	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	CUSTOMER_DAMAGED	DEFECTIVE	LPNBLR5P7077416	
2026-05-28T08:28:27+00:00	408-7172105-2713128	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40480760	
2026-05-28T08:23:58+00:00	402-6933529-0785907	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P8278508	
2026-05-28T08:20:34+00:00	402-0703894-6813912	1060600	B09WHY3DPP	X001JJ1BL1	Cubelelo Drift 6M 6x6 (Magnetic) Stickerless Speedcube Magic Puzzle Toy for Kids & Adults Speedy Stress Buster Brainstorming Cube	1	BOM4	DEFECTIVE	DAMAGED_BY_FC	LPNBOM4N40499284	One block is missing
2026-05-28T08:07:04+00:00	404-4948277-8142739	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R83677990	
2026-05-28T08:01:12+00:00	405-3978269-0861108	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P8718260	
2026-05-28T07:52:37+00:00	407-1741543-6928313	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R70020944	
2026-05-28T07:14:18+00:00	406-6416841-8281937	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	BLR5	SELLABLE	SWITCHEROO	LPNBLR5P6017067	We ordered 5x5 but you briny people sent 4xx
2026-05-28T06:51:17+00:00	405-1247494-3839550	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNDEL2R83022924	
2026-05-28T06:43:00+00:00	403-7174570-8829911	1040300	B09HH8XQ14	X001G4QY25	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R83910190	
2026-05-28T06:41:27+00:00	403-9113368-9937917	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	BLR5	SELLABLE	QUALITY_UNACCEPTABLE	LPNBLR5P7425214	
2026-05-28T06:08:05+00:00	171-7981908-2310747	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R70525057	
2026-05-28T05:09:18+00:00	402-9088418-5896357	1120100	B08LBGYZ51	X0019BU32H	Cubelelo Drift 3x3 Mirror (Silver) Magic Speed Cube | Shape Shifter Speedcube with Durable Stickers | Advanced 3x3x3 Puzzle Toy for Kids Ages 7-14 Boys Girls & Adults | Collector's Item	1	DEL2	CUSTOMER_DAMAGED	DEFECTIVE	LPNDEL2R69923168	
2026-05-28T04:45:08+00:00	405-7686761-9738763	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R70886273	
2026-05-28T04:42:36+00:00	404-3708504-4409918	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BLR5	SELLABLE	NEVER_ARRIVED	LPNBLR5P4817940	
2026-05-28T04:26:06+00:00	405-9217893-9207560	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BLR5	SELLABLE	NEVER_ARRIVED	LPNBLR5P4817915	
2026-05-28T03:09:49+00:00	171-0198901-6960359	1030700_EAN	B0BRXJ9Q4G	X001P8LWWT	Cubelelo Drift 3M Plus v2 3x3 (Magnetic) Cube | New Upgraded Version Based on MoYu RS3M v5 | Dual-Adjustment System | Premium Speedcube for Kids Boys Girls Ages 4+ Year Old & Adults	1	BOM4	SELLABLE	NOT_AS_DESCRIBED	LPNBOM4N37589424	
